"Gene.stable.ID","HGNC.symbol","Gene.stable.ID.1"
"ENSNFUG00015009563","IRF2BP1","ENSG00000170604"
"ENSNFUG00015008361","SLC35A5","ENSG00000138459"
"ENSNFUG00015008024","EPS8L1","ENSG00000131037"
"ENSNFUG00015021213","CMYA5","ENSG00000164309"
"ENSNFUG00015011313","RIMBP2","ENSG00000060709"
"ENSNFUG00015001111","BRIX1","ENSG00000113460"
"ENSNFUG00015010521","EPHA3","ENSG00000044524"
"ENSNFUG00015010674","PIP5K1A","ENSG00000143398"
"ENSNFUG00015003268","IER5L","ENSG00000188483"
"ENSNFUG00015003492","WFDC6","ENSG00000243543"
"ENSNFUG00015003492","EPPIN-WFDC6","ENSG00000249139"
"ENSNFUG00015003492","EPPIN","ENSG00000101448"
"ENSNFUG00015003492","SPINT4","ENSG00000149651"
"ENSNFUG00015023966","LZTR1","ENSG00000099949"
"ENSNFUG00015014297","TMPRSS13","ENSG00000137747"
"ENSNFUG00015019288","SMG9","ENSG00000105771"
"ENSNFUG00015017210","IGFBP5","ENSG00000115461"
"ENSNFUG00015023190","UBE2N","ENSG00000177889"
"ENSNFUG00015011209","GIPC2","ENSG00000137960"
"ENSNFUG00015007573","FSTL1","ENSG00000163430"
"ENSNFUG00015022138","MOB1B","ENSG00000173542"
"ENSNFUG00015006917","FBLN7","ENSG00000144152"
"ENSNFUG00015016122","SPATA20","ENSG00000006282"
"ENSNFUG00015016149","MATN2","ENSG00000132561"
"ENSNFUG00015013560","ABHD2","ENSG00000140526"
"ENSNFUG00015010259","GDNF","ENSG00000168621"
"ENSNFUG00015006679","ASAP1","ENSG00000153317"
"ENSNFUG00015005289","PNMA6A","ENSG00000235961"
"ENSNFUG00015005289","MOAP1","ENSG00000165943"
"ENSNFUG00015005289","ZCCHC18","ENSG00000166707"
"ENSNFUG00015005289","CCDC8","ENSG00000169515"
"ENSNFUG00015005289","PNMA8A","ENSG00000182013"
"ENSNFUG00015005289","PNMA8B","ENSG00000204851"
"ENSNFUG00015005289","ZCCHC12","ENSG00000174460"
"ENSNFUG00015005289","PNMA3","ENSG00000183837"
"ENSNFUG00015000482","SNX25","ENSG00000109762"
"ENSNFUG00015002025","PLP1","ENSG00000123560"
"ENSNFUG00015021863","CSTA","ENSG00000121552"
"ENSNFUG00015015265","GRIK5","ENSG00000105737"
"ENSNFUG00015004359","FBXO32","ENSG00000156804"
"ENSNFUG00015002915","GDF7","ENSG00000143869"
"ENSNFUG00015009967","EPHA6","ENSG00000080224"
"ENSNFUG00015022136","PTPRE","ENSG00000132334"
"ENSNFUG00015005417","TRAF2","ENSG00000127191"
"ENSNFUG00015013525","FAM161A","ENSG00000170264"
"ENSNFUG00015003873","CHRNB3","ENSG00000147432"
"ENSNFUG00015021519","ING3","ENSG00000071243"
"ENSNFUG00015003403","ESAM","ENSG00000149564"
"ENSNFUG00015012505","FMC1","ENSG00000164898"
"ENSNFUG00015023968","LYAR","ENSG00000145220"
"ENSNFUG00015018862","THEM6","ENSG00000130193"
"ENSNFUG00015001913","ASPDH","ENSG00000204653"
"ENSNFUG00015005583","KLHL10","ENSG00000161594"
"ENSNFUG00015000397","FAM199X","ENSG00000123575"
"ENSNFUG00015007279","SPEF1","ENSG00000101222"
"ENSNFUG00015015268","PCYOX1","ENSG00000116005"
"ENSNFUG00015006869","PRDM6","ENSG00000061455"
"ENSNFUG00015012316","MYRFL","ENSG00000166268"
"ENSNFUG00015001428","RDH14","ENSG00000240857"
"ENSNFUG00015001600","NPAS4","ENSG00000174576"
"ENSNFUG00015021880","QTRT2","ENSG00000151576"
"ENSNFUG00015021616","EIF4E3","ENSG00000163412"
"ENSNFUG00015019628","CIART","ENSG00000159208"
"ENSNFUG00015006578","PGR","ENSG00000082175"
"ENSNFUG00015018770","CRHR2","ENSG00000106113"
"ENSNFUG00015007977","WDR3","ENSG00000065183"
"ENSNFUG00015001793","ATG16L2","ENSG00000168010"
"ENSNFUG00015000261","ARHGEF26","ENSG00000114790"
"ENSNFUG00015009269","GPT","ENSG00000167701"
"ENSNFUG00015017772","ABCA4","ENSG00000198691"
"ENSNFUG00015024049","WFDC1","ENSG00000103175"
"ENSNFUG00015015680","PTPRN2","ENSG00000155093"
"ENSNFUG00015000650","TMEM104","ENSG00000109066"
"ENSNFUG00015024912","PLPP4","ENSG00000203805"
"ENSNFUG00015010593","NANOS1","ENSG00000188613"
"ENSNFUG00015008843","CGA","ENSG00000135346"
"ENSNFUG00015001975","GMFG","ENSG00000130755"
"ENSNFUG00015015172","SOSTDC1","ENSG00000171243"
"ENSNFUG00015010864","KPTN","ENSG00000118162"
"ENSNFUG00015023389","NEPRO","ENSG00000163608"
"ENSNFUG00015002758","CEP295NL","ENSG00000178404"
"ENSNFUG00015005077","MOV10","ENSG00000155363"
"ENSNFUG00015019281","MIR455","ENSG00000207726"
"ENSNFUG00015000815","FLVCR2","ENSG00000119686"
"ENSNFUG00015005521","POT1","ENSG00000128513"
"ENSNFUG00015018190","WDR5B","ENSG00000196981"
"ENSNFUG00015001081","CNPY4","ENSG00000166997"
"ENSNFUG00015022671","IGF1","ENSG00000017427"
"ENSNFUG00015001235","RAP2C","ENSG00000123728"
"ENSNFUG00015011643","TRPA1","ENSG00000104321"
"ENSNFUG00015019035","CILK1","ENSG00000112144"
"ENSNFUG00015002458","TSHR","ENSG00000165409"
"ENSNFUG00015009884","OSMR","ENSG00000145623"
"ENSNFUG00015009884","","ENSG00000285171"
"ENSNFUG00015009884","IL2RG","ENSG00000147168"
"ENSNFUG00015009884","","ENSG00000258728"
"ENSNFUG00015009884","IL11RA","ENSG00000137070"
"ENSNFUG00015009884","IL12RB1","ENSG00000096996"
"ENSNFUG00015007511","MAGI3","ENSG00000081026"
"ENSNFUG00015004010","ZHX1-C8orf76","ENSG00000259305"
"ENSNFUG00015004010","C8orf76","ENSG00000189376"
"ENSNFUG00015024006","NEGR1","ENSG00000172260"
"ENSNFUG00015016982","RTN2","ENSG00000125744"
"ENSNFUG00015003357","STRIP2","ENSG00000128578"
"ENSNFUG00015017192","ABHD12B","ENSG00000131969"
"ENSNFUG00015010289","ZZZ3","ENSG00000036549"
"ENSNFUG00015023212","SLC29A2","ENSG00000174669"
"ENSNFUG00015009045","CASP9","ENSG00000132906"
"ENSNFUG00015007097","TTC9","ENSG00000133985"
"ENSNFUG00015019693","COQ4","ENSG00000167113"
"ENSNFUG00015018150","IGDCC3","ENSG00000174498"
"ENSNFUG00015024172","BDKRB2","ENSG00000168398"
"ENSNFUG00015003482","BUB1B","ENSG00000156970"
"ENSNFUG00015002723","NAA60","ENSG00000122390"
"ENSNFUG00015018920","TSPYL4","ENSG00000187189"
"ENSNFUG00015018920","TSPYL5","ENSG00000180543"
"ENSNFUG00015018920","TSPYL6","ENSG00000178021"
"ENSNFUG00015018920","NAP1L5","ENSG00000177432"
"ENSNFUG00015018920","TSPYL1","ENSG00000189241"
"ENSNFUG00015007727","KLF3","ENSG00000109787"
"ENSNFUG00015001662","KCNC2","ENSG00000166006"
"ENSNFUG00015007224","ARPC1B","ENSG00000130429"
"ENSNFUG00015019038","EXOSC2","ENSG00000130713"
"ENSNFUG00015004800","KIF20A","ENSG00000112984"
"ENSNFUG00015023180","TCF12","ENSG00000140262"
"ENSNFUG00015004470","UHRF1BP1L","ENSG00000111647"
"ENSNFUG00015001055","FOXO6","ENSG00000204060"
"ENSNFUG00015001115","CMAS","ENSG00000111726"
"ENSNFUG00015019298","PYGM","ENSG00000068976"
"ENSNFUG00015000782","ZC3H14","ENSG00000100722"
"ENSNFUG00015000266","MAP3K8","ENSG00000107968"
"ENSNFUG00015020968","TAF2","ENSG00000064313"
"ENSNFUG00015003690","EMC10","ENSG00000161671"
"ENSNFUG00015001725","","ENSG00000264324"
"ENSNFUG00015001453","MACC1","ENSG00000183742"
"ENSNFUG00015017152","ATP11B","ENSG00000058063"
"ENSNFUG00015002113","FOXF1","ENSG00000103241"
"ENSNFUG00015007057","MCMDC2","ENSG00000178460"
"ENSNFUG00015024632","RIMBP2","ENSG00000060709"
"ENSNFUG00015000853","MGAT4B","ENSG00000161013"
"ENSNFUG00015008640","AFAP1L1","ENSG00000157510"
"ENSNFUG00015023206","BTBD1","ENSG00000064726"
"ENSNFUG00015020763","SCML4","ENSG00000146285"
"ENSNFUG00015005619","LPCAT4","ENSG00000176454"
"ENSNFUG00015024922","C5orf15","ENSG00000113583"
"ENSNFUG00015024821","CT55","ENSG00000169551"
"ENSNFUG00015011391","RSAD1","ENSG00000136444"
"ENSNFUG00015017492","RAP1GDS1","ENSG00000138698"
"ENSNFUG00015024152","KCNK10","ENSG00000100433"
"ENSNFUG00015024012","NRARP","ENSG00000198435"
"ENSNFUG00015019133","H2AZ1","ENSG00000164032"
"ENSNFUG00015011969","EFHC1","ENSG00000096093"
"ENSNFUG00015021291","NRXN2","ENSG00000110076"
"ENSNFUG00015007077","PSMB1","ENSG00000008018"
"ENSNFUG00015018630","DPY19L4","ENSG00000156162"
"ENSNFUG00015025184","MRRF","ENSG00000148187"
"ENSNFUG00015012383","FAM180A","ENSG00000189320"
"ENSNFUG00015002181","P2RY4","ENSG00000186912"
"ENSNFUG00015018490","RIN2","ENSG00000132669"
"ENSNFUG00015017387","GRINA","ENSG00000178719"
"ENSNFUG00015016405","GTF2B","ENSG00000137947"
"ENSNFUG00015007629","SC5D","ENSG00000109929"
"ENSNFUG00015002018","PPM1H","ENSG00000111110"
"ENSNFUG00015002018","PPM1J","ENSG00000155367"
"ENSNFUG00015016666","FAM161A","ENSG00000170264"
"ENSNFUG00015002928","ENY2","ENSG00000120533"
"ENSNFUG00015004324","CD81","ENSG00000110651"
"ENSNFUG00015001986","SPTBN1","ENSG00000115306"
"ENSNFUG00015004490","PCK2","ENSG00000100889"
"ENSNFUG00015019309","CCN4","ENSG00000104415"
"ENSNFUG00015003130","VSTM5","ENSG00000214376"
"ENSNFUG00015003130","CEACAM19","ENSG00000186567"
"ENSNFUG00015003130","CEACAM18","ENSG00000213822"
"ENSNFUG00015023068","SPIN2A","ENSG00000147059"
"ENSNFUG00015023068","SPIN2B","ENSG00000186787"
"ENSNFUG00015017265","SPTBN1","ENSG00000115306"
"ENSNFUG00015005654","MYBPC1","ENSG00000196091"
"ENSNFUG00015008533","TONSL","ENSG00000160949"
"ENSNFUG00015021542","","ENSG00000252945"
"ENSNFUG00015016620","MATN3","ENSG00000132031"
"ENSNFUG00015013087","ELOC","ENSG00000154582"
"ENSNFUG00015003377","RAN","ENSG00000132341"
"ENSNFUG00015014562","GINS3","ENSG00000181938"
"ENSNFUG00015018450","SLC25A36","ENSG00000114120"
"ENSNFUG00015003670","AUH","ENSG00000148090"
"ENSNFUG00015000103","SNORD88C","ENSG00000220988"
"ENSNFUG00015010301","PAXIP1","ENSG00000157212"
"ENSNFUG00015002198","MYCBPAP","ENSG00000136449"
"ENSNFUG00015003828","TCF7L1","ENSG00000152284"
"ENSNFUG00015019162","BCO2","ENSG00000197580"
"ENSNFUG00015024247","ADD2","ENSG00000075340"
"ENSNFUG00015014347","CCNG2","ENSG00000138764"
"ENSNFUG00015002015","PAPSS1","ENSG00000138801"
"ENSNFUG00015017663","MMS19","ENSG00000155229"
"ENSNFUG00015024444","WDR92","ENSG00000243667"
"ENSNFUG00015009948","GIT2","ENSG00000139436"
"ENSNFUG00015017049","NUDCD1","ENSG00000120526"
"ENSNFUG00015019584","GCLC","ENSG00000001084"
"ENSNFUG00015021574","ELOA2","ENSG00000206181"
"ENSNFUG00015024772","PPM1D","ENSG00000170836"
"ENSNFUG00015014184","ZNF292","ENSG00000188994"
"ENSNFUG00015001715","TEX11","ENSG00000120498"
"ENSNFUG00015019850","NDE1","ENSG00000072864"
"ENSNFUG00015005727","PIK3R1","ENSG00000145675"
"ENSNFUG00015006558","CRACR2B","ENSG00000177685"
"ENSNFUG00015006595","TBX4","ENSG00000121075"
"ENSNFUG00015007299","CNOT11","ENSG00000158435"
"ENSNFUG00015011396","CAPNS2","ENSG00000256812"
"ENSNFUG00015001998","IL17REL","ENSG00000188263"
"ENSNFUG00015022436","MECP2","ENSG00000169057"
"ENSNFUG00015023947","ATP8B4","ENSG00000104043"
"ENSNFUG00015000182","BVES","ENSG00000112276"
"ENSNFUG00015018379","LDAH","ENSG00000118961"
"ENSNFUG00015003103","VSTM5","ENSG00000214376"
"ENSNFUG00015003103","CEACAM19","ENSG00000186567"
"ENSNFUG00015003103","CEACAM18","ENSG00000213822"
"ENSNFUG00015023201","GPR42","ENSG00000126251"
"ENSNFUG00015023201","FFAR3","ENSG00000185897"
"ENSNFUG00015018020","ASIC1","ENSG00000110881"
"ENSNFUG00015004603","CKAP4","ENSG00000136026"
"ENSNFUG00015017144","AEN","ENSG00000181026"
"ENSNFUG00015013349","IMP4","ENSG00000136718"
"ENSNFUG00015025347","ANKRD13A","ENSG00000076513"
"ENSNFUG00015009945","RPP25","ENSG00000178718"
"ENSNFUG00015002993","RSPO2","ENSG00000147655"
"ENSNFUG00015015901","MSH2","ENSG00000095002"
"ENSNFUG00015001830","GBF1","ENSG00000107862"
"ENSNFUG00015004910","SLC4A5","ENSG00000188687"
"ENSNFUG00015004020","ASB13","ENSG00000196372"
"ENSNFUG00015006040","COLEC10","ENSG00000184374"
"ENSNFUG00015004208","MIR139","ENSG00000272036"
"ENSNFUG00015007521","IRF9","ENSG00000213928"
"ENSNFUG00015021256","GEMIN6","ENSG00000152147"
"ENSNFUG00015019100","SLC35A3","ENSG00000117620"
"ENSNFUG00015003339","CCDC88A","ENSG00000115355"
"ENSNFUG00015001958","SLC18A2","ENSG00000165646"
"ENSNFUG00015010518","SKIDA1","ENSG00000180592"
"ENSNFUG00015012302","S100A7","ENSG00000143556"
"ENSNFUG00015012302","S100A7L2","ENSG00000197364"
"ENSNFUG00015012302","S100A8","ENSG00000143546"
"ENSNFUG00015012302","S100A7A","ENSG00000184330"
"ENSNFUG00015017001","NME1-NME2","ENSG00000011052"
"ENSNFUG00015005511","TNC","ENSG00000041982"
"ENSNFUG00015024860","CFAP20DC","ENSG00000163689"
"ENSNFUG00015001126","DNAJC21","ENSG00000168724"
"ENSNFUG00015024825","YIPF5","ENSG00000145817"
"ENSNFUG00015023324","TACC1","ENSG00000147526"
"ENSNFUG00015021295","CMTR2","ENSG00000180917"
"ENSNFUG00015022658","TMPO","ENSG00000120802"
"ENSNFUG00015011358","COL22A1","ENSG00000169436"
"ENSNFUG00015013727","LAPTM4B","ENSG00000104341"
"ENSNFUG00015002902","GRIK5","ENSG00000105737"
"ENSNFUG00015002191","DCLK2","ENSG00000170390"
"ENSNFUG00015004065","","ENSG00000255730"
"ENSNFUG00015004065","BCKDHA","ENSG00000248098"
"ENSNFUG00015006659","PHKG2","ENSG00000156873"
"ENSNFUG00015017703","","ENSG00000248751"
"ENSNFUG00015017703","TBC1D10A","ENSG00000099992"
"ENSNFUG00015020379","CABP1","ENSG00000157782"
"ENSNFUG00015023450","DLGAP2","ENSG00000198010"
"ENSNFUG00015009404","HNRNPAB","ENSG00000197451"
"ENSNFUG00015022304","GSTM3","ENSG00000134202"
"ENSNFUG00015014979","SNORD61","ENSG00000206979"
"ENSNFUG00015014310","EGFLAM","ENSG00000164318"
"ENSNFUG00015024210","ZNF346","ENSG00000113761"
"ENSNFUG00015002557","HSDL1","ENSG00000103160"
"ENSNFUG00015010977","CIART","ENSG00000159208"
"ENSNFUG00015011355","PLPP1","ENSG00000067113"
"ENSNFUG00015020603","ARHGAP9","ENSG00000123329"
"ENSNFUG00015016422","RAD54L","ENSG00000085999"
"ENSNFUG00015003247","ARHGEF1","ENSG00000076928"
"ENSNFUG00015024828","KCTD16","ENSG00000183775"
"ENSNFUG00015005322","IL17F","ENSG00000112116"
"ENSNFUG00015017261","RRAGB","ENSG00000083750"
"ENSNFUG00015017261","RRAGA","ENSG00000155876"
"ENSNFUG00015024182","PTPRA","ENSG00000132670"
"ENSNFUG00015018206","AEBP1","ENSG00000106624"
"ENSNFUG00015008979","RASA2","ENSG00000155903"
"ENSNFUG00015008310","PPP2R5C","ENSG00000078304"
"ENSNFUG00015001160","SRPX2","ENSG00000102359"
"ENSNFUG00015023337","INSYN2A","ENSG00000188916"
"ENSNFUG00015006614","ADAMTS2","ENSG00000087116"
"ENSNFUG00015002011","PAF1","ENSG00000006712"
"ENSNFUG00015025099","PFN2","ENSG00000070087"
"ENSNFUG00015004432","FAM13A","ENSG00000138640"
"ENSNFUG00015004692","TINF2","ENSG00000092330"
"ENSNFUG00015007312","ERLIN1","ENSG00000107566"
"ENSNFUG00015025014","JAK2","ENSG00000096968"
"ENSNFUG00015025154","MAP3K13","ENSG00000073803"
"ENSNFUG00015007864","SPAG17","ENSG00000155761"
"ENSNFUG00015020205","CNNM2","ENSG00000148842"
"ENSNFUG00015004068","VPS26A","ENSG00000122958"
"ENSNFUG00015013511","HMMR","ENSG00000072571"
"ENSNFUG00015002597","SEC11A","ENSG00000140612"
"ENSNFUG00015000444","LRP10","ENSG00000197324"
"ENSNFUG00015017650","GATB","ENSG00000059691"
"ENSNFUG00015015908","PGBD4","ENSG00000182405"
"ENSNFUG00015000247","SASH3","ENSG00000122122"
"ENSNFUG00015001534","SLC10A7","ENSG00000120519"
"ENSNFUG00015003883","VTA1","ENSG00000009844"
"ENSNFUG00015015210","RIMS2","ENSG00000176406"
"ENSNFUG00015014119","TRRAP","ENSG00000196367"
"ENSNFUG00015023790","APC2","ENSG00000115266"
"ENSNFUG00015006585","TBX2","ENSG00000121068"
"ENSNFUG00015016665","ATF7IP2","ENSG00000166669"
"ENSNFUG00015000901","","ENSG00000283765"
"ENSNFUG00015002196","CNPY3","ENSG00000137161"
"ENSNFUG00015003826","SUFU","ENSG00000107882"
"ENSNFUG00015012325","ARAF","ENSG00000078061"
"ENSNFUG00015001076","RNU7-12P","ENSG00000251839"
"ENSNFUG00015001076","RNU7-160P","ENSG00000252469"
"ENSNFUG00015001076","RNU7-105P","ENSG00000251919"
"ENSNFUG00015001076","RNU7-143P","ENSG00000252590"
"ENSNFUG00015001076","RNU7-35P","ENSG00000252983"
"ENSNFUG00015001076","RNU7-188P","ENSG00000252872"
"ENSNFUG00015001076","RNU7-152P","ENSG00000238789"
"ENSNFUG00015001076","RNU7-67P","ENSG00000239115"
"ENSNFUG00015001076","RNU7-60P","ENSG00000251747"
"ENSNFUG00015001076","","ENSG00000272215"
"ENSNFUG00015001076","RNU7-171P","ENSG00000238406"
"ENSNFUG00015016749","UBE3A","ENSG00000114062"
"ENSNFUG00015009909","SCAMP5","ENSG00000198794"
"ENSNFUG00015010237","COL6A6","ENSG00000206384"
"ENSNFUG00015021762","RPE65","ENSG00000116745"
"ENSNFUG00015021286","QRSL1","ENSG00000130348"
"ENSNFUG00015017220","HMG20A","ENSG00000140382"
"ENSNFUG00015023205","PGAP4","ENSG00000165152"
"ENSNFUG00015005518","NEIL3","ENSG00000109674"
"ENSNFUG00015011386","","ENSG00000253092"
"ENSNFUG00015016263","HIPK1","ENSG00000163349"
"ENSNFUG00015003772","GPAT3","ENSG00000138678"
"ENSNFUG00015014937","HCFC1","ENSG00000172534"
"ENSNFUG00015001951","GYS1","ENSG00000104812"
"ENSNFUG00015010511","RNF141","ENSG00000110315"
"ENSNFUG00015003444","CPXM1","ENSG00000088882"
"ENSNFUG00015010734","ZBTB7B","ENSG00000160685"
"ENSNFUG00015011323","MAPKAP1","ENSG00000119487"
"ENSNFUG00015001852","RFLNB","ENSG00000183688"
"ENSNFUG00015021733","NRG2","ENSG00000158458"
"ENSNFUG00015020324","ADCK2","ENSG00000133597"
"ENSNFUG00015020061","NIM1K","ENSG00000177453"
"ENSNFUG00015020061","TSSK4","ENSG00000139908"
"ENSNFUG00015015905","ADRA1B","ENSG00000170214"
"ENSNFUG00015013516","TMEM130","ENSG00000166448"
"ENSNFUG00015014099","SH3RF1","ENSG00000154447"
"ENSNFUG00015001416","MID1","ENSG00000101871"
"ENSNFUG00015019880","GRM2","ENSG00000164082"
"ENSNFUG00015014154","GNAS","ENSG00000087460"
"ENSNFUG00015019616","ABI1","ENSG00000136754"
"ENSNFUG00015009842","LTA4H","ENSG00000111144"
"ENSNFUG00015002156","CBLN3","ENSG00000139899"
"ENSNFUG00015006197","PAK3","ENSG00000077264"
"ENSNFUG00015022735","ZP3","ENSG00000188372"
"ENSNFUG00015001527","FOSL1","ENSG00000175592"
"ENSNFUG00015000922","ENOX2","ENSG00000165675"
"ENSNFUG00015023910","PRC1","ENSG00000198901"
"ENSNFUG00015025442","GAN","ENSG00000261609"
"ENSNFUG00015020450","HEPACAM","ENSG00000165478"
"ENSNFUG00015019931","RNF31","ENSG00000092098"
"ENSNFUG00015019931","","ENSG00000259529"
"ENSNFUG00015001369","ENDOD1","ENSG00000149218"
"ENSNFUG00015015670","EPHA6","ENSG00000080224"
"ENSNFUG00015018766","CHKB-CPT1B","ENSG00000254413"
"ENSNFUG00015018766","CHKB","ENSG00000100288"
"ENSNFUG00015024106","PES1","ENSG00000100029"
"ENSNFUG00015020622","TCEANC2","ENSG00000116205"
"ENSNFUG00015012385","WNT8A","ENSG00000061492"
"ENSNFUG00015003610","BICD1","ENSG00000151746"
"ENSNFUG00015004050","CAMSAP1","ENSG00000130559"
"ENSNFUG00015007551","PHLDB1","ENSG00000019144"
"ENSNFUG00015003823","CLDN20","ENSG00000171217"
"ENSNFUG00015009510","CCNQ","ENSG00000262919"
"ENSNFUG00015007588","HBB","ENSG00000244734"
"ENSNFUG00015007588","HBD","ENSG00000223609"
"ENSNFUG00015007588","","ENSG00000284931"
"ENSNFUG00015007588","HBG2","ENSG00000196565"
"ENSNFUG00015007588","HBG1","ENSG00000213934"
"ENSNFUG00015017668","CCDC157","ENSG00000187860"
"ENSNFUG00015019866","HSPB9","ENSG00000260325"
"ENSNFUG00015016730","ADGRB1","ENSG00000181790"
"ENSNFUG00015017701","TGFBR2","ENSG00000163513"
"ENSNFUG00015003317","TBX18","ENSG00000112837"
"ENSNFUG00015017092","TEKT4","ENSG00000163060"
"ENSNFUG00015002473","NANOS1","ENSG00000188613"
"ENSNFUG00015011383","CHMP2A","ENSG00000130724"
"ENSNFUG00015000898","MB21D2","ENSG00000180611"
"ENSNFUG00015007807","B3GAT1","ENSG00000109956"
"ENSNFUG00015001181","SYTL4","ENSG00000102362"
"ENSNFUG00015019273","CBX8","ENSG00000141570"
"ENSNFUG00015023541","USP39","ENSG00000168883"
"ENSNFUG00015007242","FBXO10","ENSG00000147912"
"ENSNFUG00015007934","TRIB3","ENSG00000101255"
"ENSNFUG00015022626","POLR3B","ENSG00000013503"
"ENSNFUG00015004230","BTG1","ENSG00000133639"
"ENSNFUG00015017876","NUS1","ENSG00000153989"
"ENSNFUG00015022288","SPAG9","ENSG00000008294"
"ENSNFUG00015002986","SASH1","ENSG00000111961"
"ENSNFUG00015001478","NEURL1B","ENSG00000214357"
"ENSNFUG00015015507","HAND2","ENSG00000164107"
"ENSNFUG00015020384","LIG1","ENSG00000105486"
"ENSNFUG00015016815","LYPD1","ENSG00000150551"
"ENSNFUG00015000105","RLBP1","ENSG00000140522"
"ENSNFUG00015007927","RIN1","ENSG00000174791"
"ENSNFUG00015007585","","ENSG00000259753"
"ENSNFUG00015017749","LDHA","ENSG00000134333"
"ENSNFUG00015018050","MYF6","ENSG00000111046"
"ENSNFUG00015022542","PAX1","ENSG00000125813"
"ENSNFUG00015000982","PCDH7","ENSG00000169851"
"ENSNFUG00015001155","UGT2B10","ENSG00000109181"
"ENSNFUG00015001155","UGT2B11","ENSG00000213759"
"ENSNFUG00015001155","UGT2A1","ENSG00000173610"
"ENSNFUG00015001155","UGT2B28","ENSG00000135226"
"ENSNFUG00015001155","UGT2B7","ENSG00000171234"
"ENSNFUG00015001155","UGT2B4","ENSG00000156096"
"ENSNFUG00015001155","UGT2A3","ENSG00000135220"
"ENSNFUG00015010940","STRN4","ENSG00000090372"
"ENSNFUG00015005027","GLB1L3","ENSG00000166105"
"ENSNFUG00015005027","GLB1L2","ENSG00000149328"
"ENSNFUG00015015149","NIN","ENSG00000100503"
"ENSNFUG00015002415","MCF2","ENSG00000101977"
"ENSNFUG00015019138","C3","ENSG00000125730"
"ENSNFUG00015005917","CARM1","ENSG00000142453"
"ENSNFUG00015001925","LRFN1","ENSG00000128011"
"ENSNFUG00015023080","OLAH","ENSG00000152463"
"ENSNFUG00015001953","PCED1A","ENSG00000132635"
"ENSNFUG00015005571","NLRC3","ENSG00000167984"
"ENSNFUG00015017422","VPS28","ENSG00000160948"
"ENSNFUG00015011064","XPNPEP1","ENSG00000108039"
"ENSNFUG00015003930","HNRNPK","ENSG00000165119"
"ENSNFUG00015020032","MYMK","ENSG00000187616"
"ENSNFUG00015020509","KDM2B","ENSG00000089094"
"ENSNFUG00015022036","PIP5KL1","ENSG00000167103"
"ENSNFUG00015005457","TOX4","ENSG00000092203"
"ENSNFUG00015021696","SAP30L","ENSG00000164576"
"ENSNFUG00015004319","PPRC1","ENSG00000148840"
"ENSNFUG00015019861","IGFBP6","ENSG00000167779"
"ENSNFUG00015003895","NCOA7","ENSG00000111912"
"ENSNFUG00015022296","ABCD1","ENSG00000101986"
"ENSNFUG00015013940","RNF103","ENSG00000239305"
"ENSNFUG00015023768","GALNT5","ENSG00000136542"
"ENSNFUG00015006593","RCN2","ENSG00000117906"
"ENSNFUG00015016650","XDH","ENSG00000158125"
"ENSNFUG00015001713","POGLUT1","ENSG00000163389"
"ENSNFUG00015000886","SLC44A3","ENSG00000143036"
"ENSNFUG00015024149","PTGFRN","ENSG00000134247"
"ENSNFUG00015015340","ZNF704","ENSG00000164684"
"ENSNFUG00015005177","MAP1A","ENSG00000166963"
"ENSNFUG00015002830","CTAG1A","ENSG00000268651"
"ENSNFUG00015002830","CTAG1B","ENSG00000184033"
"ENSNFUG00015002830","CTAG2","ENSG00000126890"
"ENSNFUG00015006440","CENPVL2","ENSG00000283093"
"ENSNFUG00015006440","CENPVL1","ENSG00000223591"
"ENSNFUG00015006440","CENPVL3","ENSG00000224109"
"ENSNFUG00015003898","HEY1","ENSG00000164683"
"ENSNFUG00015002128","TUBB4B","ENSG00000188229"
"ENSNFUG00015016703","HERPUD2","ENSG00000122557"
"ENSNFUG00015020541","ALPL","ENSG00000162551"
"ENSNFUG00015004354","LDB1","ENSG00000198728"
"ENSNFUG00015012356","REXO2","ENSG00000076043"
"ENSNFUG00015021599","PRICKLE3","ENSG00000012211"
"ENSNFUG00015017972","SLC38A5","ENSG00000017483"
"ENSNFUG00015024712","MLC1","ENSG00000100427"
"ENSNFUG00015021202","TERF2IP","ENSG00000166848"
"ENSNFUG00015018032","UTP18","ENSG00000011260"
"ENSNFUG00015006997","GLYATL1B","ENSG00000255151"
"ENSNFUG00015023720","SLC25A42","ENSG00000181035"
"ENSNFUG00015022035","MSL2","ENSG00000174579"
"ENSNFUG00015012358","GABRR2","ENSG00000111886"
